Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SRR30861169	SRR30861170	SRR30861171	SRR30861166	SRR30861167	SRR30861168	external_gene_name	gene_biotype
ENSG00000183718	121.1422209	-0.350736638	0.43413932	-0.807889592	0.419154143	0.728381587	161.0253065	125.577101	143.2075228	81.36515844	105.6269951	110.0512418	TRIM52	protein_coding
ENSG00000183722	259.0115833	1.377083977	0.335827634	4.100567784	4.12E-05	0.000595346	118.9556318	130.5016932	144.6589504	488.1909507	316.8809853	354.8812882	LHFPL6	protein_coding
ENSG00000183723	1071.430135	-0.100166304	0.251689118	-0.3979763	0.690647656	0.896917323	1301.258558	949.6255283	1253.065825	732.286426	1082.321452	1110.023019	CMTM4	protein_coding
ENSG00000183726	648.2183199	-0.096155484	0.249219154	-0.385827025	0.699624779	0.90227312	612.6698599	731.301941	641.0471882	610.2386883	672.6023904	621.4498516	TMEM50A	protein_coding
ENSG00000183735	849.7242037	0.581648521	0.264727494	2.197159475	0.028009059	0.124520564	695.3585308	563.045041	828.7651573	813.6515844	1095.110371	1102.414538	TBK1	protein_coding
ENSG00000183751	339.6272763	-1.145783922	0.359278035	-3.189128782	0.001427023	0.011894832	400.8708081	534.3182532	369.1464186	366.143213	179.5185253	187.7664396	TBL3	protein_coding
ENSG00000183763	158.7455525	-0.493894475	0.413026739	-1.195792981	0.231777356	0.523220876	152.8047954	231.4558332	145.1427596	162.7303169	132.6258235	127.7137867	TRAIP	protein_coding
ENSG00000183770	125.353748	-0.358112936	0.481606339	-0.743580195	0.457130489	0.757918123	129.1103809	133.7847546	115.1465893	203.4128961	80.99648504	89.67138217	FOXL2	protein_coding
ENSG00000183779	12.52253281	-0.003105066	1.219682596	-0.002545798	0.997968749	0.999575216	14.99034385	12.31148049	16.44951275	0	17.52555524	13.85830452	ZNF703	protein_coding
ENSG00000183780	246.2629707	1.061157617	0.32785006	3.236716248	0.001209136	0.010385676	155.2225928	155.9454195	157.7217988	366.143213	301.2500847	341.2947152	SLC35F3	protein_coding
ENSG00000183808	950.1748064	0.052094909	0.241644375	0.215585028	0.829311227	0.950172792	1015.474906	821.5861312	1046.479297	813.6515844	989.4833758	1014.373544	RBM12B	protein_coding
ENSG00000183814	280.6164811	-0.17394984	0.35227634	-0.49378803	0.621455887	0.86155316	309.4780665	304.5039507	332.8607287	122.0477377	323.5122765	291.2961263	LIN9	protein_coding
ENSG00000183826	201.080096	-0.730133766	0.46198015	-1.580444021	0.114005217	0.336714217	330.2711241	212.5782298	304.7997952	0	187.0971438	171.7342834	BTBD9	protein_coding
ENSG00000183828	92.54376739	-0.367299664	0.523214345	-0.702006105	0.482675356	0.776581375	82.20511143	146.9170005	73.5389982	81.36515844	91.89074911	79.34558664	NUDT14	protein_coding
ENSG00000183840	198.8581895	1.572600718	0.393722447	3.994186081	6.49E-05	0.000874826	94.77765788	97.67107854	81.76375457	447.5083714	230.6742001	240.7540745	GPR39	protein_coding
ENSG00000183853	1991.413299	-1.955854986	0.210865823	-9.275353207	1.77E-20	1.40E-18	3261.608686	2921.103937	3361.506312	772.9690052	805.2282139	826.0636418	KIRREL1	protein_coding
ENSG00000183856	903.0198633	0.122474318	0.228915827	0.535019006	0.592636715	0.844800733	923.1150454	833.0768464	850.5365712	1017.064481	875.3304349	918.9958015	IQGAP3	protein_coding
ENSG00000183876	399.9294703	2.898781246	0.301585854	9.611794483	7.13E-22	6.08E-20	75.9188382	96.85031317	83.69899137	895.0167429	630.4463251	617.6456111	ARSI	protein_coding
ENSG00000183889	19.13371183	-0.538346975	1.026871745	-0.524259215	0.60009826	0.849535647	25.14509291	19.69836878	31.44759791	0	18.94654621	19.5646652	NPIPA6	protein_coding
ENSG00000183891	112.1499049	0.858088352	0.457347404	1.87622876	0.060623875	0.221375226	68.66544601	69.7650561	78.86089938	203.4128961	130.7311688	121.4639631	TTC32	protein_coding
ENSG00000183929	9.289835541	-0.409180698	1.38446536	-0.295551416	0.767572681	0.928350612	12.57254645	13.13224585	11.12761157	0	11.84159138	7.065017989	DUSP5P1	processed_pseudogene
ENSG00000183943	279.1601929	-0.657412558	0.360810609	-1.822043317	0.068448413	0.240193835	369.9230014	363.5990571	360.437853	81.36515844	243.9367824	255.6993049	PRKX	protein_coding
ENSG00000183955	605.9722656	-0.380812453	0.255929888	-1.487956159	0.136762456	0.378127687	586.557648	774.8025054	662.8186022	488.1909507	554.1864766	569.277411	KMT5A	protein_coding
ENSG00000183971	7.987738925	-0.910800207	1.485114165	-0.613286324	0.539687034	0.813129591	8.704070622	18.05683805	7.740947178	0	6.631291173	6.793286528	NPW	protein_coding
ENSG00000183978	148.448886	-0.656353698	0.41348254	-1.587379478	0.112426724	0.333859717	187.1375184	210.936699	146.110378	122.0477377	117.9422502	106.5187328	COA3	protein_coding
ENSG00000183979	7.588216273	-0.47664156	1.535937593	-0.310326124	0.756312967	0.924742554	12.08898697	14.77377659	4.838091987	0	7.578618484	6.249823606	NPB	protein_coding
ENSG00000184007	4115.740317	-0.310585894	0.188106114	-1.651120672	0.098713937	0.307291666	4368.476333	4773.571368	4469.913186	3458.019234	3719.680684	3904.781096	PTP4A2	protein_coding
ENSG00000184009	28973.45116	-0.501682184	0.193530601	-2.592262826	0.00953469	0.055268978	34101.58158	36348.41499	31360.99607	27989.6145	21557.85394	22482.2459	ACTG1	protein_coding
ENSG00000184014	2582.116453	0.21627405	0.203968517	1.060330554	0.288994244	0.595399647	2618.474579	2211.962661	2539.030675	2359.589595	2858.560159	2905.081051	DENND5A	protein_coding
ENSG00000184047	122.9553434	-0.193458194	0.453088058	-0.426977032	0.669396057	0.886602077	131.0446188	101.7749054	141.272286	162.7303169	95.2063947	105.7035384	DIABLO	protein_coding
ENSG00000184056	41.21505595	-0.10432884	0.743042075	-0.140407715	0.888337862	0.967584153	37.23407988	39.39673756	31.93140711	81.36515844	27.472492	29.89046072	VPS33B	protein_coding
ENSG00000184083	234.8213291	-0.031042893	0.337055281	-0.092100302	0.926618349	0.97995371	260.6385592	218.3235873	255.4512569	203.4128961	227.3585545	243.7431206	FAM120C	protein_coding
ENSG00000184110	293.2046837	0.360139673	0.35691984	1.009021166	0.312964484	0.622799114	237.9112637	228.1727717	239.0017441	528.8735299	272.8302654	252.4385274	EIF3C	protein_coding
ENSG00000184154	58.54647104	-0.82611225	0.630382706	-1.3104932	0.190029043	0.465998633	63.34629175	75.51041366	60.95995903	81.36515844	36.94576511	33.15123826	LRRC51	protein_coding
ENSG00000184160	61.6494999	-3.908954501	0.667423597	-5.856781988	4.72E-09	1.39E-07	108.3173233	149.3792966	95.79422133	0	8.525945794	7.880212372	ADRA2C	protein_coding
ENSG00000184163	63.42926179	-5.049212469	0.719303448	-7.019586074	2.23E-12	9.98E-11	104.4488475	169.8984307	98.69707653	0	2.368318276	5.162897761	C1QTNF12	protein_coding
ENSG00000184178	128.9794978	0.147477341	0.417882001	0.352916232	0.724151241	0.913342883	116.5378344	134.60552	117.5656353	122.0477377	143.9937512	139.1265081	SCFD2	protein_coding
ENSG00000184182	183.1330577	-0.224775339	0.364014872	-0.617489438	0.536911946	0.811567315	210.8319328	187.9552688	202.232245	162.7303169	171.4662432	163.5823396	UBE2F	protein_coding
ENSG00000184194	7.956013513	4.030790674	1.662779486	2.424128219	0.015345187	0.079558389	0.967118958	0.820765366	1.451427596	0	17.05189159	27.44487757	GPR173	protein_coding
ENSG00000184203	594.6335327	-0.028821006	0.253099487	-0.11387224	0.909339071	0.974181451	544.9715328	576.1772868	656.5290826	569.5561091	616.2364154	604.3307695	PPP1R2	protein_coding
ENSG00000184205	290.552656	0.407229091	0.309383603	1.316259449	0.188086976	0.463248647	208.8976949	269.21104	237.0665073	366.143213	329.669904	332.3275769	TSPYL2	protein_coding
ENSG00000184207	384.9087002	-1.575555028	0.346427153	-4.548012511	5.42E-06	9.63E-05	487.4279548	772.3402093	417.5273384	244.0954753	182.3605073	205.7007161	PGP	protein_coding
ENSG00000184209	193.0774604	-0.024841547	0.362960204	-0.068441518	0.945434173	0.987140928	162.4759849	226.531241	188.6855875	162.7303169	211.2539902	206.7876419	SNRNP35	protein_coding
ENSG00000184216	3257.501967	-0.62181291	0.247877965	-2.508544516	0.012122969	0.066422636	3421.666873	4826.100351	3204.752132	3458.019234	2269.322572	2365.150638	IRAK1	protein_coding
ENSG00000184220	549.9287265	-0.077986081	0.261785186	-0.297901047	0.765778689	0.927921251	489.8457522	637.7346893	542.8339209	488.1909507	577.3959957	563.5710503	CMSS1	protein_coding
ENSG00000184226	856.5469832	1.689767221	0.291525521	5.796292596	6.78E-09	1.93E-07	429.4008173	347.1837498	498.3234746	772.9690052	1538.459552	1552.9453	PCDH9	protein_coding
ENSG00000184227	14.54526348	-0.590555061	1.24635757	-0.473824747	0.635624886	0.870037089	10.15474906	16.41530732	8.224756377	40.68257922	6.631291173	5.162897761	ACOT1	protein_coding
ENSG00000184232	91.31807355	-3.809074694	0.608883017	-6.255839937	3.95E-10	1.37E-08	142.6500463	176.4645537	165.4627459	40.68257922	10.42060041	12.22791575	OAF	protein_coding
ENSG00000184254	411.6853849	0.449266731	0.294428817	1.525892528	0.127036632	0.360064004	348.1628249	351.2875766	381.7254577	325.4606338	520.5563571	542.9194593	ALDH1A3	protein_coding
ENSG00000184260	771.3996379	-0.569357667	0.733022242	-0.776726318	0.437320256	0.743160593	768.3760121	1423.207144	467.3596859	976.3819013	612.9207699	380.1523141	H2AC20	protein_coding
ENSG00000184270	363.7394962	-0.677832514	0.426605619	-1.588897296	0.112083582	0.333267178	343.8107896	649.2254044	248.1941189	447.5083714	302.6710757	191.0272172	H2AC21	protein_coding
ENSG00000184271	34.49560113	-0.049059886	0.821298064	-0.059734569	0.952367039	0.989204131	21.76017655	30.36831854	27.57712432	81.36515844	22.2621918	23.64063712	POU6F1	protein_coding
ENSG00000184277	291.7474792	-0.573003577	0.3324839	-1.723402477	0.084815767	0.278764578	344.294349	302.0416546	358.5026162	325.4606338	218.8326087	201.3530127	TM2D3	protein_coding
ENSG00000184281	427.9782002	-0.0535453	0.782806067	-0.068401744	0.945465834	0.987140928	335.5902784	572.8942254	301.4131308	854.3341637	262.8833286	240.7540745	TSSC4	protein_coding
ENSG00000184304	82.25156276	-0.758661676	0.579543138	-1.309068516	0.190511143	0.466255821	121.3734292	109.1617937	115.6303985	0	69.62855732	77.71519788	PRKD1	protein_coding
ENSG00000184307	266.5967682	0.751906484	0.355610229	2.114411853	0.034480106	0.145816936	220.0195629	146.0962351	217.7141394	447.5083714	279.9352202	288.3070802	ZDHHC23	protein_coding
ENSG00000184347	197.5097371	0.337384796	0.404096328	0.834911809	0.403767365	0.714851089	178.9170072	176.4645537	208.0379554	81.36515844	257.6730284	282.6007196	SLIT3	protein_coding
ENSG00000184349	437.765648	1.33870928	0.279399153	4.791386317	1.66E-06	3.28E-05	266.4412729	215.8612912	271.4169604	650.9212676	592.079569	629.8735269	EFNA5	protein_coding
ENSG00000184357	6470.58685	-0.418273422	0.895094437	-0.467295298	0.64028862	0.8731087	4468.089586	13524.5717	2633.373468	10333.37512	4396.546048	3467.565175	H1-5	protein_coding
ENSG00000184363	199.6686557	1.569421919	0.394749141	3.975744987	7.02E-05	0.00093601	95.74477684	100.95414	79.82851778	447.5083714	239.2001459	234.7759824	PKP3	protein_coding
ENSG00000184368	108.8397099	-4.559607291	0.644438866	-7.075313935	1.49E-12	6.81E-11	159.5746281	219.9651181	216.2627118	40.68257922	5.683963863	10.86925844	MAP7D2	protein_coding
ENSG00000184371	2231.82018	-3.182480489	0.218623196	-14.55692053	5.28E-48	1.61E-45	3874.762105	3932.286868	4293.322829	366.143213	437.1915538	487.2145098	CSF1	protein_coding
ENSG00000184378	17.45730459	-0.293658594	1.06231731	-0.27643209	0.782216213	0.934478457	21.76017655	20.51913415	23.22284154	0	23.20951911	16.03215621	ACTRT3	protein_coding
ENSG00000184384	510.6727223	0.260188139	0.295360155	0.880918211	0.37836209	0.691847921	510.6388098	409.5619176	548.1558221	366.143213	581.185305	648.3512662	MAML2	protein_coding
ENSG00000184428	290.3597859	-0.158047814	0.308214129	-0.512785753	0.608101197	0.855331902	289.1685684	316.8154312	300.4455124	284.7780546	271.8829381	279.0682106	TOP1MT	protein_coding
ENSG00000184432	3007.391737	-0.227967173	0.221177818	-1.030696364	0.30268323	0.611202523	3515.960972	3134.502932	3361.990121	1952.763803	3028.131748	3051.000845	COPB2	protein_coding
ENSG00000184445	2101.786142	-0.29937999	0.247126763	-1.21144301	0.225725664	0.515592723	2798.358705	1845.080542	2672.078204	1301.842535	1967.598824	2025.758043	KNTC1	protein_coding
ENSG00000184465	793.4006402	-0.170331306	0.279795235	-0.608771289	0.542676047	0.815404406	1018.376263	595.8756556	1001.485041	732.286426	727.0737108	685.3067449	WDR27	protein_coding
ENSG00000184481	7.928372534	1.482990818	1.492636177	0.993538038	0.320447823	0.631760923	5.319154269	4.924592195	5.321901185	0	15.15723697	16.84735059	FOXO4	protein_coding
ENSG00000184489	148.4486338	-0.77499118	0.468016125	-1.655907005	0.097740653	0.305502702	161.0253065	213.3989951	133.0475296	203.4128961	89.04876718	90.75830801	PTP4A3	protein_coding
ENSG00000184497	111.0303387	2.044936884	0.460567257	4.440039648	8.99E-06	0.000152808	34.81628249	54.17051415	36.2856899	162.7303169	190.4127894	187.7664396	TMEM255B	protein_coding
ENSG00000184500	563.6205679	1.94523802	0.26104992	7.451594012	9.22E-14	4.60E-12	282.3987357	224.8897102	246.7426913	732.286426	945.4326558	949.9731881	PROS1	protein_coding
ENSG00000184508	87.29840861	0.731330534	0.64948975	1.126007814	0.260162212	0.561699065	51.25730477	71.40658683	33.38283471	244.0954753	66.31291173	57.33533829	HDDC3	protein_coding
ENSG00000184517	179.8721609	0.515035916	0.374042495	1.376944927	0.168529276	0.433360305	136.3637731	127.2186317	164.0113183	244.0954753	203.2017081	204.3420588	ZFP1	protein_coding
ENSG00000184524	71.186634	0.286499842	0.588918615	0.486484608	0.626623616	0.864873901	63.34629175	93.56725171	46.92949227	40.68257922	88.57510353	94.01908555	CEND1	protein_coding
ENSG00000184545	12.59719609	0.624407046	1.223129243	0.510499646	0.609701462	0.855672086	14.02322489	9.028419025	13.54665756	0	19.42020986	19.5646652	DUSP8	protein_coding
ENSG00000184564	100.4466197	1.260118636	0.474208718	2.657308031	0.007876744	0.047624254	87.04070622	47.60439122	66.76566941	122.0477377	133.5731508	145.6480632	SLITRK6	protein_coding
ENSG00000184575	3811.018365	1.135030467	0.190336961	5.963268826	2.47E-09	7.62E-08	2668.764764	2223.453376	2504.680221	4800.544348	5237.299036	5431.368445	XPOT	protein_coding
ENSG00000184584	14.57210061	-2.963354913	1.239945696	-2.389907013	0.016852639	0.085381269	28.53000926	27.90602244	25.15807833	0	0.94732731	4.8911663	STING1	protein_coding
ENSG00000184588	255.4660466	4.880672476	0.390328988	12.50399694	7.10E-36	1.49E-33	17.40814124	16.41530732	19.35236795	325.4606338	591.1322417	563.0275874	PDE4B	protein_coding
ENSG00000184602	172.5630351	-0.485657233	0.393819044	-1.233198955	0.217501545	0.504350412	198.2593864	220.7858834	210.4570014	81.36515844	156.3090062	168.2017744	SNN	protein_coding
ENSG00000184611	31.43104137	1.90849434	0.840294451	2.271220926	0.023133607	0.108020685	17.40814124	14.77377659	16.93332195	0	67.7339027	71.73710573	KCNH7	protein_coding
ENSG00000184619	130.9331043	-0.383406004	0.456482097	-0.839914657	0.400956239	0.712419454	147.0020816	177.285319	149.4970424	40.68257922	134.9941417	136.137462	KRBA2	protein_coding
ENSG00000184634	776.3330701	-0.498347295	0.249199941	-1.999788977	0.045523055	0.179714334	976.7901475	805.1708239	1002.45266	569.5561091	623.3413703	680.6873101	MED12	protein_coding
ENSG00000184640	6560.741549	-0.543037611	0.191137579	-2.841082406	0.004496069	0.030406858	7293.527621	8348.825302	7359.70553	6102.386883	4973.46838	5286.535576	SEPTIN9	protein_coding
ENSG00000184661	394.4894025	0.309850292	0.284623089	1.088633721	0.27631544	0.580853554	334.1396	353.7498727	377.8549841	366.143213	477.4529645	457.5957805	CDCA2	protein_coding
ENSG00000184675	239.1031505	-0.429033766	0.376616633	-1.139179019	0.254628495	0.5544873	284.3329736	225.7104756	267.5464869	325.4606338	158.2036608	173.3646722	AMER1	protein_coding
ENSG00000184677	804.7923858	-0.141775691	0.236656681	-0.599077493	0.54912121	0.819018721	906.6740231	800.2462317	881.0165508	691.6038468	757.3881847	791.8254777	ZBTB40	protein_coding
ENSG00000184678	1264.260707	-0.051117329	0.310809687	-0.164465045	0.869365062	0.962736446	1120.407313	1717.861911	851.0203804	1708.668327	1215.894603	971.7117049	H2BC21	protein_coding
ENSG00000184697	6.017087357	-1.218590195	1.666265432	-0.731330178	0.464577502	0.763037452	6.286273227	14.77377659	6.773328781	0	4.736636552	3.532508994	CLDN6	protein_coding
ENSG00000184709	8.632927927	1.9489709	1.666429079	1.169549262	0.242182406	0.538113789	0.483559479	0.820765366	2.419045993	40.68257922	3.315645587	4.075971917	LRRC26	protein_coding
ENSG00000184719	57.31033723	0.019934588	0.774372852	0.025742881	0.979462421	0.994829144	41.58611519	48.42515659	35.3180715	162.7303169	26.99882835	28.80353488	RNLS	protein_coding
ENSG00000184743	2880.462112	0.052806308	0.199468321	0.26473531	0.791213374	0.937147066	3071.56981	2555.042584	3037.354149	2685.050229	2976.502409	2957.253491	ATL3	protein_coding
ENSG00000184752	441.129209	-0.362555479	0.298329261	-1.21528635	0.224256896	0.513290305	403.7721649	619.6778512	414.6244832	406.8257922	414.929362	386.9456006	NDUFA12	protein_coding
ENSG00000184785	149.6367306	2.579698233	0.412824515	6.248897876	4.13E-10	1.42E-08	37.71763936	51.70821805	36.2856899	244.0954753	248.673419	279.339942	SMIM10	protein_coding
ENSG00000184786	55.76657164	0.207325229	0.616971598	0.33603691	0.736843033	0.91841057	46.90526946	39.39673756	58.54091304	81.36515844	59.2079569	49.18339446	DYNLT2	protein_coding
ENSG00000184831	270.0491652	-0.227709257	0.411551437	-0.553294767	0.580061584	0.838621611	255.3194049	265.9279785	253.5160201	488.1909507	186.1498165	171.1908205	APOO	protein_coding
ENSG00000184840	959.2540474	-0.829459612	0.333896792	-2.48417964	0.012985029	0.069943603	970.9874338	1598.850933	866.0184656	1179.794797	579.2906503	560.5820043	TMED9	protein_coding
ENSG00000184845	10.39451879	4.078035923	1.496782362	2.724534994	0.006439211	0.040642146	2.901356874	0.820765366	1.935236795	0	20.84120083	35.86855287	DRD1	protein_coding
ENSG00000184857	87.8459893	-0.443632184	0.493043051	-0.899783867	0.368235281	0.682288057	100.5803716	108.3410283	91.43993855	81.36515844	75.78618484	69.56325404	TMEM186	protein_coding
ENSG00000184863	1376.670994	-0.000171085	0.23812666	-0.000718464	0.999426749	0.999887937	1522.24524	1223.761161	1542.867535	1017.064481	1441.358503	1512.729044	RBM33	protein_coding
ENSG00000184867	6.764642051	-1.321644494	1.587349781	-0.832610752	0.405064293	0.716066152	10.15474906	9.84918439	12.57903917	0	2.841981931	5.162897761	ARMCX2	protein_coding
ENSG00000184897	877.3445462	-0.822707301	0.308205249	-2.669348762	0.007599849	0.046367537	914.4109747	1458.500055	806.9937434	935.6993221	554.1864766	594.2767055	H1-10	protein_coding
